mturk_code,start_dt_tm,end_dt_tm,status_response_type,ip_address,progress,duration_seconds,finished,recorded_dt_tm,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distributional_channel,user_language,gender,geder_text,location,political_identification,political_identification_text,age,time_submit_article_control,time_submit_article_treatment,point_of_article,article_factual,article_effectiveness,support_tb,recommend_article,time_first_click_survey,time_last_click_survey,time_submit_survey,click_count_survey,group,time_first_click_article,time_last_click_article,time_submit_article,click_count_article,worker_id,assignment_id,task_time,phase
98582,12/2/2018 19:19,12/2/2018 19:26,IP Address,24.96.234.72,100,435,TRUE,12/2/2018 19:26,R_1dK9ww9GmpDLSbP,,,,,28.02839661,-82.77940369,anonymous,EN,Female,,"Florida, US",Republican,,36-48,,295.438,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,3,3,3.992,22.888,23.7,6,Treatment,0,0,295.438,0,A2TKHXY755FAM,3UNH76FOCS5T5F84MBOQL0FMT56MYK,484,Primary
98993,12/2/2018 19:11,12/2/2018 19:12,IP Address,118.174.72.232,100,87,TRUE,12/2/2018 19:12,R_2atv8ZA3eFe1C0o,,,,,19.03329468,100.0667114,anonymous,EN,Male,,georgia,Independent,,36-48,,29.485,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,4,12.776,27.702,30.596,5,Treatment,0,0,29.485,0,ACNHKXWKZRUZ5,3YWRV122CSZX3HMVI9HIDX8EDC3U83,136,Primary
99409,12/2/2018 18:53,12/2/2018 18:55,IP Address,24.23.115.160,100,68,TRUE,12/2/2018 18:55,R_SC3cxu1soSOMktH,,,,,40.44059753,-79.99590302,anonymous,EN,Male,,Pennsylvania United States,Democratic,,36-48,28.137,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,4,2.631,12.358,12.845,19,Control,0.981,27.006,28.137,10,A1KS9OHP5553CF,304SM51WA340Q2SYWG6SPYGR0LZBSZ,115,Primary
74228,12/1/2018 15:52,12/1/2018 15:57,IP Address,172.103.165.71,100,306,TRUE,12/1/2018 15:57,R_VU63N0qo083XOy5,,,,,49.29899597,-123.1408005,anonymous,EN,Female,,MONTANA,Independent,,59 or older,,195.097,Tuberculosis is no longer a health issue.,Yes,4,4,5,42.214,71.262,72.131,6,Treatment,0,0,195.097,0,,,,Placebo Test
75580,12/1/2018 16:20,12/1/2018 16:21,IP Address,98.198.128.88,100,57,TRUE,12/1/2018 16:21,R_2TnsrN7mav954wB,,,,,29.71490479,-95.2818985,anonymous,EN,Female,,usa,Democratic,,36-48,7.939,,There is a single global strategy for tuberculosis treatment worldwide,Maybe,3,3,3,9.754,19.145,19.964,6,Control,0,0,7.939,0,A1DY7YBIFS500B,3YMU66OBIN87RAMT18M7MV0M6DRGHW,73,Placebo Test
83816,12/1/2018 16:20,12/1/2018 16:22,IP Address,23.94.195.64,100,70,TRUE,12/1/2018 16:22,R_3EArgn7vQfMQ9V3,,,,,42.00759888,-87.99310303,anonymous,EN,Female,,america,Democratic,,26-35,,4.207,Tuberculosis is no longer a health issue.,Yes,4,5,4,4.536,15.008,18.976,3,Treatment,0,0,4.207,0,A16ZGR7FK4M784,3TAYZSBPLL862PS2DNDHO5DN553S2A,96,Placebo Test
96690,12/1/2018 16:20,12/1/2018 16:22,IP Address,206.214.67.92,100,65,TRUE,12/1/2018 16:22,R_3iwAfnMS3uxaaQP,,,,,36.12339783,-115.1428986,anonymous,EN,Male,,USA,Democratic,,49-59,8.385,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,2,3,6.164,13.216,14.394,5,Control,0,0,8.385,0,ABAANN3T4G8A6,3ATTHHXXWAOI9RS3W04WAT1W9G2XIY,92,Placebo Test
66611,12/1/2018 16:20,12/1/2018 16:22,IP Address,196.17.64.7,100,80,TRUE,12/1/2018 16:22,R_1gIr4CDBbirlFSb,,,,,34.05439758,-118.2440033,anonymous,EN,Male,,United States,Republican,,26-35,2.128,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,No,4,3,4,9.588,14.188,15.558,6,Control,0,0,2.128,0,AM59KUDDHDH5,3GNCZX450INYU07EYL22ZIRAU9OPAY,100,Placebo Test
58616,12/1/2018 16:20,12/1/2018 16:22,IP Address,38.132.117.195,100,99,TRUE,12/1/2018 16:22,R_3jUJak1SPlLNUUu,,,,,37.75100708,-97.8219986,anonymous,EN,Male,,Texas,Republican,,26-35,13.518,,Tuberculosis is no longer a health issue.,Yes,4,3,4,0,0,7.846,0,Control,0,0,13.518,0,A3DNL0YLOSIP66,3OE22WJIGIO39LMR43YIZOTE682UQ6,141,Placebo Test
80103,12/1/2018 16:20,12/1/2018 16:22,IP Address,209.135.132.136,100,118,TRUE,12/1/2018 16:22,R_1kY50eQ5mywxabN,,,,,37.75100708,-97.8219986,anonymous,EN,Female,,USA Missouri,Republican,,26-35,,14.214,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,3,5,5.088,52.28,54.646,7,Treatment,10.392,12.85,14.214,3,AD5PG2OAEDLK5,3WI0P0II61SH4KQ5VNXTUEZVGU9DRG,141,Placebo Test
53874,12/1/2018 16:21,12/1/2018 16:22,IP Address,24.146.131.64,100,67,TRUE,12/1/2018 16:22,R_1ltpnH2OYVa0SWt,,,,,40.94610596,-73.86689758,anonymous,EN,Male,,"Georgia, USA",Republican,,26-35,,9.685,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,3,4,0.521,33.352,33.942,23,Treatment,0.414,9.131,9.685,6,A1TYMXIYUUUL6F,3U8YCDAGXPGNTZAB6WKYAH57QJYQ0Z,83,Placebo Test
59515,12/1/2018 16:21,12/1/2018 16:22,IP Address,198.12.82.237,100,78,TRUE,12/1/2018 16:22,R_2DNQFYoM4PWuoLB,,,,,42.88639832,-78.87809753,anonymous,EN,Male,,usa & nj,Republican,,26-35,4.468,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,3,4,4,1.261,10.537,11.017,6,Control,0,0,4.468,0,A3Q0IEOR5HISHM,33PPO7FECVF4BLNM503KGMY4TYQIDH,98,Placebo Test
84345,12/1/2018 16:21,12/1/2018 16:23,IP Address,104.168.158.197,100,90,TRUE,12/1/2018 16:23,R_32YfgFrt4KfCOBq,,,,,47.48890686,-122.3012009,anonymous,EN,Male,,AMERICA ,Republican,,18-24,4.093,,Tuberculosis is no longer a health issue.,Yes,4,3,5,8.752,29.993,31.361,6,Control,0,0,4.093,0,A2JBJ6XZV2Q75G,3FUI0JHJPXYR3Q36R8QLZ7A3J35335,130,Placebo Test
50608,12/1/2018 16:20,12/1/2018 16:23,IP Address,104.37.31.142,100,135,TRUE,12/1/2018 16:23,R_805rC0ZKF43y61H,,,,,37.75100708,-97.8219986,anonymous,EN,Female,,"United States of America, Georgia",Republican,,26-35,26.085,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,3,4,31.266,40.371,44.318,5,Control,17.233,17.233,26.085,1,A1ON7063MX4B6,3KMS4QQVK2QSF0R6W9JMH2G2XFVKF5,160,Placebo Test
20847,12/1/2018 16:21,12/1/2018 16:23,IP Address,76.232.16.97,100,88,TRUE,12/1/2018 16:23,R_1DUXcuA7I4DDaH1,,,,,41.92320251,-87.8184967,anonymous,EN,Female,,United States Illinois,Independent,,49-59,,27.965,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,3.268,19.257,19.888,12,Treatment,26.775,26.775,27.965,1,A399GYOD60WD7M,3K4J6M3CXETSHNEFV2CF59DITI1GAL,101,Placebo Test
98617,12/1/2018 16:20,12/1/2018 16:23,IP Address,184.90.247.11,100,170,TRUE,12/1/2018 16:23,R_1gnBllOWbfBOKvH,,,,,28.50059509,-81.53540039,anonymous,EN,Male,,"USA, FL",Republican,,26-35,,114.779,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,13.43,23.02,23.867,15,Treatment,16.176,104.252,114.779,30,A36JTIZPOO2HO5,3ERET4BTVM9JEQ0TTNJU76URUH0K9D,189,Placebo Test
57262,12/1/2018 16:22,12/1/2018 16:23,IP Address,96.241.40.159,100,83,TRUE,12/1/2018 16:23,R_2t3S1qm9OS2ZRSF,,,,,39.27609253,-77.21309662,anonymous,EN,Male,,"USA, Maryland",Democratic,,26-35,26.47,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,5.402,14.783,15.105,7,Control,0,0,26.47,0,A9OOTVU0HL5CH,30IQTZXKAK672WBNSAFQ4P10NMM0X7,98,Placebo Test
46011,12/1/2018 16:21,12/1/2018 16:23,IP Address,97.120.140.53,100,141,TRUE,12/1/2018 16:23,R_4MIjLPs6XnBGYPT,,,,,45.53729248,-122.5987015,anonymous,EN,Male,,oregon usa,Republican,,59 or older,,64.792,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,4,4,13.076,32.412,34.459,5,Treatment,0,0,64.792,0,AKX436C0G1LV8,3PQMUDRV7R6LJW38XE4V7JEHL3YIIJ,157,Placebo Test
30806,12/1/2018 16:23,12/1/2018 16:23,IP Address,98.28.128.12,100,39,TRUE,12/1/2018 16:23,R_2wiNRApBLrDCk80,,,,,39.24450684,-84.25879669,anonymous,EN,Male,,USA,Democratic,,26-35,7.175,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,5,5,2.776,11.766,12.615,7,Control,6.139,6.139,7.175,1,A1UB1K89ZZML0S,33UKMF9319K11OZUL223ZXIZ71UTTS,64,Placebo Test
26232,12/1/2018 16:21,12/1/2018 16:24,IP Address,73.54.175.209,100,142,TRUE,12/1/2018 16:24,R_1mVEOznQPs1Uuel,,,,,33.89720154,-84.59200287,anonymous,EN,Female,,USA Georgia,Democratic,,36-48,70.167,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,1,3.881,15.129,16.324,5,Control,13.609,13.609,70.167,1,A1B14CS9DW7008,3IAEQB9FMEKMCG7RUH7ZHD7C89ODWJ,215,Placebo Test
46627,12/1/2018 16:20,12/1/2018 16:24,IP Address,67.246.179.204,100,218,TRUE,12/1/2018 16:24,R_1fjhJw8w45YjZ1G,,,,,43.01829529,-78.95909882,anonymous,EN,Male,,United States / New York,Independent,,26-35,147.147,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,3,1,1,3.457,21.455,22.431,5,Control,0,0,147.147,0,A1CTUG0RUGCY48,3RWE2M8QWHA2Q2XJQ4SH6NA2L8BN09,229,Placebo Test
14240,12/1/2018 16:22,12/1/2018 16:24,IP Address,174.26.84.101,100,89,TRUE,12/1/2018 16:24,R_1ilcj7x6Xb0xAKa,,,,,33.50819397,-112.1010971,anonymous,EN,Male,,"USA, CA",Democratic,,18-24,49.898,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,3,3.001,17.537,18.628,6,Control,0,0,49.898,0,A28IFWT5CR33RZ,39U1BHVTDLRW27106NWCHKE1D2I3TM,114,Placebo Test
52953,12/1/2018 16:21,12/1/2018 16:24,IP Address,67.169.12.232,100,192,TRUE,12/1/2018 16:24,R_3e136Pm1IoUlSdb,,,,,37.8927002,-122.2761002,anonymous,EN,Female,,"California, USA",Democratic,,18-24,,153.751,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,1.95,10.243,18.468,6,Treatment,0,0,153.751,0,A323GGQJ8EG2QH,3VE8AYVF8MX8KZP5NKMJRX7B2F18FA,307,Placebo Test
31350,12/1/2018 16:23,12/1/2018 16:24,IP Address,68.52.56.99,100,74,TRUE,12/1/2018 16:24,R_YXldPPH0OGYkcMN,,,,,37.68479919,-85.87840271,anonymous,EN,Male,,"Kentucky, United States",Democratic,,26-35,,2.983,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,4,3,5.472,12.976,13.854,7,Treatment,0,0,2.983,0,A1CFVGDVMOE7M7,3L0KT67Y8EGW3AL968KCX9ESKKYYSX,92,Placebo Test
22310,12/1/2018 16:21,12/1/2018 16:24,IP Address,72.24.11.50,100,217,TRUE,12/1/2018 16:24,R_3ndWd54o3v9zNZa,,,,,34.59170532,-112.4264984,anonymous,EN,Male,,"Arizona, United States",Democratic,,18-24,,100.202,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,9.708,67.431,69.019,5,Treatment,0,0,100.202,0,AZBY9DS8VTPUK,39GAF6DQWR0F5WRAOEI8U9NPC3JV11,240,Placebo Test
24731,12/1/2018 16:22,12/1/2018 16:25,IP Address,97.73.96.153,100,124,TRUE,12/1/2018 16:25,R_Oke1Rx2p2AQCMtb,,,,,37.75100708,-97.8219986,anonymous,EN,Female,,"United States of America, Maine",Independent,,18-24,,13.95,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,5,3,50.854,63.926,65.62,7,Treatment,9.45,12.65,13.95,4,API17TMVQ2J7Z,3YDTZAI2WXGGBJ8V4IHLLJNCZJN41Z,131,Placebo Test
83795,12/1/2018 16:21,12/1/2018 16:25,IP Address,68.204.211.148,100,206,TRUE,12/1/2018 16:25,R_1FrigjS6PftJL5m,,,,,28.59779358,-81.35340118,anonymous,EN,Female,,"Florida, USA",Democratic,,49-59,138.137,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,3,5.796,28.151,29.735,5,Control,0,0,138.137,0,A1DUPOUC9RNU4L,3LJ7UR74RHDJPQFK95FJIQ0F2KRN4P,289,Placebo Test
10950,12/1/2018 16:21,12/1/2018 16:25,IP Address,50.82.73.224,100,205,TRUE,12/1/2018 16:25,R_29s8eIjcJ9fgptQ,,,,,37.16540527,-93.25219727,anonymous,EN,Male,,"Missouri, USA",Independent,,36-48,170.748,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,3.638,13.333,13.905,5,Control,3.975,6.184,170.748,3,A1C8FN01981A69,34Z02EIMISD0LF23N0ETFMGUAQY0TO,217,Placebo Test
87541,12/1/2018 16:21,12/1/2018 16:25,IP Address,73.189.17.48,100,238,TRUE,12/1/2018 16:25,R_3fj8uGNk16xNoBY,,,,,37.30659485,-122.0001984,anonymous,EN,Male,,"USA, California",Independent,,26-35,,191.35,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,3,4,2,7.414,21.758,22.438,7,Treatment,0,0,191.35,0,A1YSYI926BBOHW,3WQQ9FUS6AUI7IDPII0N87GQNH98BS,262,Placebo Test
37973,12/1/2018 16:23,12/1/2018 16:25,IP Address,142.11.209.13,100,102,TRUE,12/1/2018 16:25,R_3n90kbUjZ0Xx4fJ,,,,,47.48890686,-122.3012009,anonymous,EN,Male,,usa,Republican,,18-24,,4.056,Tuberculosis is no longer a health issue.,Yes,4,3,5,1.693,13.761,24.995,7,Treatment,0,0,4.056,0,AW957XOSCUL1R,3RXPCZQMQPBWNZ1FZJJMU8KFPOW1GJ,167,Placebo Test
93220,12/1/2018 16:22,12/1/2018 16:25,IP Address,104.54.93.105,100,175,TRUE,12/1/2018 16:25,R_25TUuEmxayBXTdT,,,,,33.98710632,-118.3320999,anonymous,EN,Male,,usa california,Independent,,36-48,89.529,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,4.382,19.809,20.801,5,Control,0,0,89.529,0,A2VEITU0KQ65GU,3S96KQ6I9M4UKZ3XZC2OUT0D4F6TD9,190,Placebo Test
85829,12/1/2018 16:24,12/1/2018 16:25,IP Address,117.206.139.125,100,75,TRUE,12/1/2018 16:25,R_2CQv1xz45lQK1gJ,,,,,9.449996948,77.92001343,anonymous,EN,Male,,NY,Democratic,,26-35,6.891,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,4,3,4.286,15.69,17.123,8,Control,0,0,6.891,0,A2Q08X1FDFVJ3Q,3YDGXNSEOZUYMJSG33Q00TAKDPT48J,141,Placebo Test
13901,12/1/2018 16:24,12/1/2018 16:25,IP Address,86.141.92.195,100,90,TRUE,12/1/2018 16:25,R_SVMA2fGBJ8Q2mxr,,,,,51.51759338,-0.161193848,anonymous,EN,Male,,USA NY,Independent,,36-48,47.715,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,5.41,15.341,16.42,5,Control,0,0,47.715,0,A3JEM05G181BNU,36W0OB37HWE7IRHYR0AW72GSH3LZH4,108,Placebo Test
57431,12/1/2018 16:22,12/1/2018 16:25,IP Address,68.0.238.45,100,171,TRUE,12/1/2018 16:25,R_1OYSav47lrRot78,,,,,41.82060242,-71.44429779,anonymous,EN,Male,,"Rhode Island, USA",Independent,,26-35,,93.127,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,2,4,17.781,52.285,53.515,12,Treatment,3.413,21.639,93.127,2,AO6X3N8DVQYCZ,3LKC68YZ3A3DGDYGKQLFS7JBCNVOWR,190,Placebo Test
47217,12/1/2018 16:24,12/1/2018 16:25,IP Address,173.21.103.66,100,53,TRUE,12/1/2018 16:25,R_6VeEWlvEeubGlot,,,,,30.6473999,-88.22920227,anonymous,EN,Male,,"USA, AL",Democratic,,26-35,8.546,,There is a single global strategy for tuberculosis treatment worldwide,Yes,2,1,5,10.296,22.361,22.783,6,Control,5.484,6.451,8.546,2,A3RS7UCO7CQ74R,3OVHNO1VE61Q6BCW54R6GH1UPBSDZ9,319,Placebo Test
39570,12/1/2018 16:22,12/1/2018 16:25,IP Address,73.143.57.179,100,203,TRUE,12/1/2018 16:25,R_3dTgiNBNcvtnnyV,,,,,41.49200439,-73.04930115,anonymous,EN,Male,,USA Connecticut,Democratic,,36-48,,129.264,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,4,11.577,40.883,42.059,5,Treatment,0,0,129.264,0,A2V8EQSYETQ4GG,3K9FOBBF2HJFNYM5FXE0472QO6MLNG,225,Placebo Test
82725,12/1/2018 16:21,12/1/2018 16:25,IP Address,104.175.5.234,100,234,TRUE,12/1/2018 16:25,R_1P1bLFzCKcLPWXN,,,,,34.11560059,-118.3305054,anonymous,EN,Male,,USA California,Independent,,36-48,172.872,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,4,6.428,23.812,25.025,6,Control,0,0,172.872,0,,,,Placebo Test
61280,12/1/2018 16:22,12/1/2018 16:25,IP Address,99.61.181.109,100,229,TRUE,12/1/2018 16:25,R_2th4jWSpRanJTFe,,,,,30.01980591,-95.40869904,anonymous,EN,Female,,United States Texas,Republican,,49-59,,163.745,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,5,4,5.201,35.19,36.59,5,Treatment,0,0,163.745,0,A2R89RXGEVG05I,3TGOYF991XMV1ET8LCIN9PQ39T8UUB,331,Placebo Test
86968,12/1/2018 16:24,12/1/2018 16:25,IP Address,173.44.48.51,100,77,TRUE,12/1/2018 16:25,R_1IKq5crBrDEVcn2,,,,,25.78059387,-80.18260193,anonymous,EN,Female,,US-FL,Democratic,,36-48,,3.588,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,3,5,1.245,12.94,13.33,7,Treatment,0,0,3.588,0,,,,Placebo Test
21275,12/1/2018 16:22,12/1/2018 16:25,IP Address,71.168.168.123,100,193,TRUE,12/1/2018 16:25,R_31ToEwpmLk2zlgm,,,,,40.14309692,-74.70320129,anonymous,EN,Female,,United States New Jersey,Republican,,36-48,,89.643,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,2,4,14.404,37.673,39.465,7,Treatment,40.905,88.196,89.643,4,A20MOTHAE8JNVU,3AAPLD8UCCHBWF8ZL8LELEFBW7ZTHI,217,Placebo Test
44514,12/1/2018 16:23,12/1/2018 16:26,IP Address,76.124.133.50,100,137,TRUE,12/1/2018 16:26,R_6sv7QHTNFUWAzvj,,,,,40.23779297,-75.29550171,anonymous,EN,Female,,USA PA,Democratic,,36-48,,85.649,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,3,4,4.768,28.303,28.995,8,Treatment,0,0,85.649,0,A31PCN2LP7DP8I,35H6S234SA0TEODSOTCCL7K77QY654,525,Placebo Test
86667,12/1/2018 16:21,12/1/2018 16:26,IP Address,75.163.114.202,100,294,TRUE,12/1/2018 16:26,R_OkUofPTRHftAiRP,,,,,41.24029541,-95.9980011,anonymous,EN,Female,,"USA, NE",Independent,,26-35,,187.215,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,2,1.28,12.489,13.066,25,Treatment,3.855,186.485,187.215,17,A1KRO0JWU6LT0I,3X73LLYYQ1ED123FOCZ2CF9J7PDNHB,326,Placebo Test
88721,12/1/2018 16:20,12/1/2018 16:26,IP Address,172.58.56.244,100,326,TRUE,12/1/2018 16:26,R_3g0XDIc3najQDgP,,,,,39.73919678,-104.9847031,anonymous,EN,Male,,"Us, Colorado",Democratic,,26-35,239.413,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,4,5.424,25.786,26.3,19,Control,1.408,238.41,239.413,51,A2WVQU5SGS2FBU,31QNSG6A5RTV56AZ51O735UU4RI876,350,Placebo Test
79651,12/1/2018 16:25,12/1/2018 16:26,IP Address,73.91.206.91,100,76,TRUE,12/1/2018 16:26,R_eg0bdGRsXHpksDL,,,,,35.25100708,-90.02960205,anonymous,EN,Male,,"USA, TN",Democratic,,26-35,2.778,,There is a single global strategy for tuberculosis treatment worldwide,No,3,3,3,22.247,28.394,32.662,4,Control,1.851,1.851,2.778,1,A3P57IUDHUKNCE,3TEM0PF1Q5XT4Q661AEEAIY874A0D5,361,Placebo Test
27844,12/1/2018 16:22,12/1/2018 16:26,IP Address,96.245.234.196,100,243,TRUE,12/1/2018 16:26,R_1CClN2vP2g7Rd1d,,,,,40.60180664,-75.52249908,anonymous,EN,Female,,USA Pennsylvania,Republican,,36-48,173.39,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,5,4,5.49,28.306,29.661,5,Control,0,0,173.39,0,A30GJ0HHLO16E8,3SPJ03342133472JJEBY58N5O1LYJH,268,Placebo Test
99622,12/1/2018 16:20,12/1/2018 16:26,IP Address,104.174.113.7,100,344,TRUE,12/1/2018 16:26,R_3CCL1BDRBYKjmak,,,,,34.00300598,-118.4297943,anonymous,EN,Female,,United States of America,Democratic,,26-35,,257.256,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,4,19.957,36.888,38.19,6,Treatment,61.695,61.695,257.256,1,A15283HTB92PSS,3MAOD8E57QAANS3UTGHOF1XDVFWXNE,370,Placebo Test
56623,12/1/2018 16:21,12/1/2018 16:26,IP Address,98.21.198.165,100,289,TRUE,12/1/2018 16:26,R_3dQcNuBhLAnhZiC,,,,,40.97019958,-76.90989685,anonymous,EN,Female,,"Pennsylvania, United States",Democratic,,36-48,,189.982,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,5,2,4.58,56.897,58.191,10,Treatment,2.558,171.863,189.982,8,A31K4ASJODLAFM,3VA45EW49NNKFCIDN2WUZHTHGAMO1S,347,Placebo Test
19827,12/1/2018 16:23,12/1/2018 16:26,IP Address,122.174.235.174,100,187,TRUE,12/1/2018 16:26,R_1K6EEpf7huP0n7y,,,,,13.08329773,80.28329468,anonymous,EN,Female,,"America,California",Democratic,,26-35,,7.598,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,4,4,13.71,51.146,52.028,5,Treatment,0,0,7.598,0,A3MTZ2LRJWZRLD,39KFRKBFINVH5ITGZR33D44RNVVOYQ,300,Placebo Test
30690,12/1/2018 16:23,12/1/2018 16:26,IP Address,104.38.152.47,100,186,TRUE,12/1/2018 16:26,R_50YV6qEnd02PaVz,,,,,40.79969788,-77.86229706,anonymous,EN,Female,,"NY, USA",Democratic,,26-35,140.941,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,3.794,20.178,20.764,6,Control,0,0,140.941,0,A3V8FN8YW3YHAV,36H9ULYP62UX4GLOEOJAGNGPIQVJF5,200,Placebo Test
97497,12/1/2018 16:22,12/1/2018 16:26,IP Address,71.50.52.113,100,268,TRUE,12/1/2018 16:26,R_20U1ZuzxSXj3tmq,,,,,39.79429626,-76.98120117,anonymous,EN,Male,,"USA, PA",Independent,,26-35,170.135,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,1,3,5.749,63.75,65.155,10,Control,17.1,18.309,170.135,2,A13USF28TRFLKR,33IZTU6J811735VZ1CYAEV7JIE4SXL,301,Placebo Test
79783,12/1/2018 16:23,12/1/2018 16:26,IP Address,76.174.192.221,100,207,TRUE,12/1/2018 16:26,R_2bUc943fWAY8twI,,,,,34.11320496,-117.3771057,anonymous,EN,Male,,"United States, California",Independent,,26-35,,152.19,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,4,5.886,30.051,33.698,9,Treatment,3.715,3.997,152.19,2,AUT1MH3OQ6T1,3VW6495TLJ0TZWXI5EC1FV2T15UYYB,219,Placebo Test
53601,12/1/2018 16:22,12/1/2018 16:27,IP Address,172.89.193.205,100,268,TRUE,12/1/2018 16:27,R_3RdwtbDLk1ojSKc,,,,,33.60209656,-117.2639999,anonymous,EN,Female,,"United states, CA",Democratic,,26-35,,224.788,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,1,5,2.565,19.381,19.982,9,Treatment,0.708,224.275,224.788,16,AUTPOV0397HDU,3EF8EXOTT1V6E1RG7P4PRLCVHGCJ14,328,Placebo Test
82506,12/1/2018 16:24,12/1/2018 16:27,IP Address,72.51.242.83,100,200,TRUE,12/1/2018 16:27,R_RDL3mTiVfIofBx7,,,,,36.26719666,-90.27020264,anonymous,EN,Female,,"UNITED STATES, KENNETT, MISSOURI",Independent,,26-35,96.026,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,5,10.278,44.991,46.088,5,Control,95.619,95.619,96.026,1,A2KXUQP1HERQVA,35USIKEBNRGX4DJYST8YFOKTYBY6NU,218,Placebo Test
82911,12/1/2018 16:23,12/1/2018 16:27,IP Address,66.168.224.37,100,259,TRUE,12/1/2018 16:27,R_3FKlG3qsJa315mH,,,,,34.58959961,-86.98870087,anonymous,EN,Female,,"ALABAMA, US",Republican,,49-59,,165.631,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,7.145,30.632,31.859,9,Treatment,52.857,145.471,165.631,3,A1M3PLZBB92ZTP,33SA9F9TRXUR4MLRQCIJNVPX8LPWEV,328,Placebo Test
