HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3TPZPLC3M0CYAF8TP6NSCAD4P9GP37,A3IS28VQS5T5DE,Approved,Sun Dec 02 17:58:06 PST 2018,Sun Dec 02 18:02:19 PST 2018,Mon Dec 03 18:02:19 PST 2018,2018-12-04 02:03:13 UTC,,,253,100% (1/1),100% (1/1),100% (1/1),55760,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3TVRFO09GKFKZS09H31929TORUFLX4,A1WE7JOOWZSMHF,Approved,Sun Dec 02 17:53:41 PST 2018,Sun Dec 02 17:56:28 PST 2018,Mon Dec 03 17:56:28 PST 2018,2018-12-04 01:57:13 UTC,,,167,100% (1/1),100% (1/1),100% (1/1),75879,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3TVRFO09GKFKZS09H31929TORUFXLG,AL60E28B9HQZP,Approved,Sun Dec 02 17:55:39 PST 2018,Sun Dec 02 18:01:10 PST 2018,Mon Dec 03 18:01:10 PST 2018,2018-12-04 02:01:15 UTC,,,331,100% (1/1),100% (1/1),100% (1/1),62771,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3TVRFO09GKFKZS09H31929TORUJXLK,A2UX1I209LML50,Approved,Sun Dec 02 18:10:29 PST 2018,Sun Dec 02 18:14:49 PST 2018,Mon Dec 03 18:14:49 PST 2018,2018-12-04 02:15:13 UTC,,,260,100% (1/1),100% (1/1),100% (1/1),91807,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3TVSS0C0E10TT53OG77EMHPYC5XWTR,A2LXNWLMNXCL75,Approved,Sun Dec 02 18:04:57 PST 2018,Sun Dec 02 18:10:27 PST 2018,Mon Dec 03 18:10:27 PST 2018,2018-12-04 02:11:13 UTC,,,330,100% (1/1),100% (1/1),100% (1/1),79187,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3TXD01ZLD4HWKGZT66R5WLS9BQE4UD,A28RX7L0QZ993M,Approved,Sun Dec 02 18:32:28 PST 2018,Sun Dec 02 18:44:58 PST 2018,Mon Dec 03 18:44:58 PST 2018,2018-12-04 02:45:13 UTC,,,750,100% (1/1),100% (1/1),100% (1/1),47254,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3U088ZLJVKTSDW6XI5J426NTFU0W0F,APY7YO8CH0ZDP,Approved,Sun Dec 02 18:04:21 PST 2018,Sun Dec 02 18:10:56 PST 2018,Mon Dec 03 18:10:56 PST 2018,2018-12-04 02:11:14 UTC,,,395,100% (1/1),100% (1/1),100% (1/1),15796,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3U4J9857OEBE74868D8HU7KVD7P7BB,A15CL9A9FVSJDW,Approved,Sun Dec 02 18:05:15 PST 2018,Sun Dec 02 18:16:39 PST 2018,Mon Dec 03 18:16:39 PST 2018,2018-12-04 02:17:13 UTC,,,684,100% (1/1),100% (1/1),100% (1/1),65525,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3U5NZHP4LR2D4NFS4RCUG4EE8E0PHG,A30AGR5KF8IEL,Approved,Sun Dec 02 18:06:27 PST 2018,Sun Dec 02 18:17:31 PST 2018,Mon Dec 03 18:17:31 PST 2018,2018-12-04 02:18:13 UTC,,,664,100% (1/1),100% (1/1),100% (1/1),62526,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3UJ1CZ6IZHPY1MBPV6FFMCGZQPDS5F,A1P0M5D9IGZIDK,Approved,Sun Dec 02 17:54:15 PST 2018,Sun Dec 02 18:01:05 PST 2018,Mon Dec 03 18:01:05 PST 2018,2018-12-04 02:01:15 UTC,,,410,100% (1/1),100% (1/1),100% (1/1),23633,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3UNH76FOCS5T5F84MBOQL0FMT56MYK,A2TKHXY755FAM,Approved,Sun Dec 02 18:19:01 PST 2018,Sun Dec 02 18:27:05 PST 2018,Mon Dec 03 18:27:05 PST 2018,2018-12-04 02:27:13 UTC,,,484,100% (1/1),100% (1/1),100% (1/1),98582,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3UNH76FOCS5T5F84MBOQL0FMT5ZYMP,AVAJTAKT73XOO,Approved,Sun Dec 02 17:57:57 PST 2018,Sun Dec 02 18:00:15 PST 2018,Mon Dec 03 18:00:15 PST 2018,2018-12-04 02:01:13 UTC,,,138,100% (1/1),100% (1/1),100% (1/1),85891,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3URFVVM165ICNDNIRZHVQH5ICLDUZB,A23FEELMFHLC9K,Approved,Sun Dec 02 18:20:31 PST 2018,Sun Dec 02 18:26:18 PST 2018,Mon Dec 03 18:26:18 PST 2018,2018-12-04 02:27:13 UTC,,,347,100% (1/1),100% (1/1),100% (1/1),30028,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3VA45EW49NNKFCIDN2WUZHTHHK61OA,AW4V84DRTH6R2,Approved,Sun Dec 02 17:57:20 PST 2018,Sun Dec 02 17:59:59 PST 2018,Mon Dec 03 17:59:59 PST 2018,2018-12-04 02:00:14 UTC,,,159,100% (1/1),100% (1/1),100% (1/1),20513,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3VFJCI1K4ZZKG40WXDY10Z2SUW8GRX,A1CPVTZAK27YSF,Approved,Sun Dec 02 17:53:25 PST 2018,Sun Dec 02 17:57:14 PST 2018,Mon Dec 03 17:57:14 PST 2018,2018-12-04 01:57:15 UTC,,,229,100% (2/2),100% (2/2),100% (2/2),19835,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3VNXK88KKCIXU1U5SRX19F58BPU9VW,A1QKIA8XRNEXIG,Approved,Sun Dec 02 18:09:09 PST 2018,Sun Dec 02 18:14:09 PST 2018,Mon Dec 03 18:14:09 PST 2018,2018-12-04 02:14:13 UTC,,,300,100% (1/1),100% (1/1),100% (1/1),75679,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3VNXK88KKCIXU1U5SRX19F58BPX9VZ,A2YXAKEX4FJ0SV,Approved,Sun Dec 02 18:19:03 PST 2018,Sun Dec 02 18:30:09 PST 2018,Mon Dec 03 18:30:09 PST 2018,2018-12-04 02:30:13 UTC,,,666,100% (1/1),100% (1/1),100% (1/1),24931,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3W92K5RLWUHETESTP1KKXZ06PT85VY,A31898LQJO7I3,Approved,Sun Dec 02 17:56:08 PST 2018,Sun Dec 02 18:04:35 PST 2018,Mon Dec 03 18:04:35 PST 2018,2018-12-04 02:05:13 UTC,,,507,100% (1/1),100% (1/1),100% (1/1),38244,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3WAKVUDHUWGT33HC84PCZXCJ2SXU7G,A2S56FP1POG0TB,Approved,Sun Dec 02 18:10:59 PST 2018,Sun Dec 02 18:18:05 PST 2018,Mon Dec 03 18:18:05 PST 2018,2018-12-04 02:18:13 UTC,,,426,100% (1/1),100% (1/1),100% (1/1),26603,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3WETL7AQWT8UH5QA5REEE48NY9F531,A2CR6CQKSN996X,Approved,Sun Dec 02 17:55:34 PST 2018,Sun Dec 02 18:13:57 PST 2018,Mon Dec 03 18:13:57 PST 2018,2018-12-04 02:14:13 UTC,,,1103,100% (1/1),100% (1/1),100% (1/1),84325,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3WJ1OXY92AGDO88XC40RDWWK697A83,A3W1CKM4PBLRC0,Approved,Sun Dec 02 17:54:22 PST 2018,Sun Dec 02 18:02:13 PST 2018,Mon Dec 03 18:02:13 PST 2018,2018-12-04 02:02:15 UTC,,,471,100% (1/1),100% (1/1),100% (1/1),61123,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3WR9XG3T63BUM5NXTYYUMTEP3FC476,A1YV31LYI26TT5,Approved,Sun Dec 02 18:18:29 PST 2018,Sun Dec 02 18:35:51 PST 2018,Mon Dec 03 18:35:51 PST 2018,2018-12-04 02:36:13 UTC,,,1042,100% (1/1),100% (1/1),100% (1/1),85607,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3WS1NTTKEYCQ2AK2SG94YI1TKR90FK,AY52II1OC5RZ1,Approved,Sun Dec 02 17:55:46 PST 2018,Sun Dec 02 18:00:39 PST 2018,Mon Dec 03 18:00:39 PST 2018,2018-12-04 02:01:14 UTC,,,293,100% (1/1),100% (1/1),100% (1/1),47158,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3X73LLYYQ1ED123FOCZ2CF9J8ZWHN9,AL44289RBKXUT,Approved,Sun Dec 02 17:53:55 PST 2018,Sun Dec 02 18:00:21 PST 2018,Mon Dec 03 18:00:21 PST 2018,2018-12-04 02:01:13 UTC,,,386,100% (1/1),100% (1/1),100% (1/1),69468,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3XC1O3LBOSMDIBRPCT0CD68IEYSTLU,A1VQHQOFF6QT5L,Approved,Sun Dec 02 18:00:34 PST 2018,Sun Dec 02 18:01:30 PST 2018,Mon Dec 03 18:01:30 PST 2018,2018-12-04 02:02:13 UTC,,,56,100% (1/1),100% (1/1),100% (1/1),77736,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3XCC1ODXDLBBTTUA093DUD6U0JHQR2,A35NEL9WYU3VG8,Approved,Sun Dec 02 17:55:30 PST 2018,Sun Dec 02 18:06:00 PST 2018,Mon Dec 03 18:06:00 PST 2018,2018-12-04 02:06:14 UTC,,,630,100% (1/1),100% (1/1),100% (1/1),78283,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3XXU1SWE8MVV6J3UH0NCKHQ2NBX0A8,A21Y7K669KM1PR,Approved,Sun Dec 02 18:24:25 PST 2018,Sun Dec 02 18:28:49 PST 2018,Mon Dec 03 18:28:49 PST 2018,2018-12-04 02:29:13 UTC,,,264,100% (1/1),100% (1/1),100% (1/1),60090,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3YDTZAI2WXGGBJ8V4IHLLJNC0TB418,AI9NU164TZ4Q7,Approved,Sun Dec 02 18:14:48 PST 2018,Sun Dec 02 18:30:01 PST 2018,Mon Dec 03 18:30:01 PST 2018,2018-12-04 02:30:13 UTC,,,913,100% (1/1),100% (1/1),100% (1/1),91561,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3YHH42UU5BFC22UYERC2TV6DHN20LW,A15VI0QFR2YO50,Approved,Sun Dec 02 18:20:48 PST 2018,Sun Dec 02 18:31:47 PST 2018,Mon Dec 03 18:31:47 PST 2018,2018-12-04 02:32:13 UTC,,,659,100% (1/1),100% (1/1),100% (1/1),70033,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3YJ6NA41JBG9VTAISRFFSHUTL61PJI,ANWY0TG55MWW9,Approved,Sun Dec 02 17:54:39 PST 2018,Sun Dec 02 17:58:47 PST 2018,Mon Dec 03 17:58:47 PST 2018,2018-12-04 01:59:14 UTC,,,248,100% (1/1),100% (1/1),100% (1/1),88304,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3YWRV122CSZX3HMVI9HIDX8EDC3U83,ACNHKXWKZRUZ5,Approved,Sun Dec 02 18:11:05 PST 2018,Sun Dec 02 18:13:21 PST 2018,Mon Dec 03 18:13:21 PST 2018,2018-12-04 02:14:13 UTC,,,136,100% (1/1),100% (1/1),100% (1/1),98993,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3Z4XG4ZF48RPKLGQNES5X47I7UN8XC,A2SPWTVMTEV8G6,Approved,Sun Dec 02 18:18:23 PST 2018,Sun Dec 02 18:22:03 PST 2018,Mon Dec 03 18:22:03 PST 2018,2018-12-04 02:22:14 UTC,,,220,100% (1/1),100% (1/1),100% (1/1),93519,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3Z9WI9EOZZOCTWICRZ7MKNSFE4RHK4,A1FYS4T8BCR1AT,Approved,Sun Dec 02 17:53:53 PST 2018,Sun Dec 02 17:57:41 PST 2018,Mon Dec 03 17:57:41 PST 2018,2018-12-04 01:58:14 UTC,,,228,100% (1/1),100% (1/1),100% (1/1),48669,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3ZDAD0O1T1D8I58EQC30O035L75XTN,A24S00E1UDRTT6,Approved,Sun Dec 02 18:10:43 PST 2018,Sun Dec 02 18:20:32 PST 2018,Mon Dec 03 18:20:32 PST 2018,2018-12-04 02:21:13 UTC,,,589,100% (1/1),100% (1/1),100% (1/1),82124,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3ZOTGHDK5IBK9WH70LBEVIGQ7KKOSI,A364577ZH067L4,Approved,Sun Dec 02 18:01:56 PST 2018,Sun Dec 02 18:05:29 PST 2018,Mon Dec 03 18:05:29 PST 2018,2018-12-04 02:06:13 UTC,,,213,100% (1/1),100% (1/1),100% (1/1),33665,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3ZSANO2JCF7Q3J4E1ISO8O7CFJRFSL,AJRKYD25HEQ45,Approved,Sun Dec 02 17:55:18 PST 2018,Sun Dec 02 17:59:57 PST 2018,Mon Dec 03 17:59:57 PST 2018,2018-12-04 02:00:14 UTC,,,279,100% (1/1),100% (1/1),100% (1/1),71213,,
